u_id,parent_compositeterm,parent_public_id,child_compositeterm,child_public_id
"1267","anim",60384,"deer",77358
"1267","anim",60384,"bird",77357
"1267","flower",60340,"tree",77355
"1267","place",60349,"washington dc",77364
"1267","place",60349,"old build",77360
"1267","place",60349,"cover bridg",77353
"1267","place",60349,"obx",77352
"1325","bird",60816,"osprei",78569
"1446","peopl",60780,"pool",76767
"1580","peopl",60163,"water",77250
"1609","flower_plant",60100,"stryb arboretum",77994
"170","new",60809,"world cup",76965
"1728","special",60347,"holidai",77643
"1728","special",60347,"winter magic festiv",76848
"1970","travel pic",60509,"nepal",77621
"1985","anim",60651,"avian",77703
"2009","utata",60128,"utata toi",77415
"2062","place",60252,"alameda",77706
"2062","thing",60248,"fauna",78300
"2062","thing",60248,"small",78299
"211","best work",60561,"view",78356
"211","best work",60561,"favorit",78355
"2135","reef tank",60748,"reef",78502
"2151","test",60291,"prom night",76988
"2207","collect",60686,"dullard",77963
"2207","collect",60686,"random",77962
"2207","collect",60686,"favourit",77773
"2207","collect",60686,"close",77502
"2207","place",59986,"nate trust",77236
"2224","toronto",60619,"pride week",76865
"2594","favorit",59913,"person fav",77688
"2616","austin",60541,"bat",77617
"2625","n t u r e",60253,"sunset",78526
"2630","travel",60810,"peru",77383
"2637","creatur",60130,"peopl",77895
"2637","natur",60144,"flower",77897
"2731","subject",60242,"tabl",76803
"2799","variou",60049,"hockney",77644
"2799","variou",60049,"sepia",77075
"2806","vietnam",59972,"phu quoc",78394
"2806","vietnam",59972,"sapa",78393
"2806","vietnam",59972,"hoi an",78391
"2876","holidai",60731,"berlin",77611
"3076","collabor",60387,"collabor sachama",78366
"3076","travel",60375,"singapor",77159
"3111","letter",60741,"letter m",77746
"3111","number",60720,"zero",77735
"3111","number",60720,"nine",77734
"3111","number",60720,"seven",77733
"3111","number",60720,"five",77732
"3111","number",60720,"four",77731
"3111","number",60720,"three",77730
"3111","number",60720,"two",77729
"3111","number",60720,"on",77728
"3111","number",60720,"ten",77371
"3111","number",60720,"fifteen",77370
"3111","number",60720,"eighteen",77369
"3139","theme",60673,"bench",77762
"3183","sicili",60480,"catania",78430
"3264","mpl",60439,"photowalk",77580
"3384","categori",60494,"landscap",78380
"3384","event",60451,"birthdai parti",78589
"3384","event",60451,"birthdai parti",77912
"3423","tasti",59993,"portrait",78287
"3423","travel photo",59997,"taipei",78289
"3557","modern architectur",60115,"guthri theater",76933
"3557","modern architectur",60115,"minneapoli central librari",76932
"3630","natur",59921,"anim",77173
"3634","season",60085,"summer",77014
"3648","outdoor",60444,"park",78208
"3648","outdoor",60444,"boardwalk",77506
"3648","outdoor",60444,"camp",77255
"3648","outdoor",60444,"camp",77241
"3648","outdoor",60444,"summer",77024
"3755","best photo",60370,"view",77704
"3755","famili",60408,"lewi",77266
"3755","fauna",60425,"bird",77483
"3755","fauna",60425,"spider",77261
"3755","flora",60453,"tree",78185
"3755","place",60396,"memori",78252
"3887","local",60421,"stillwat",77952
"3887","mad scienc",60428,"artist",77657
"3973","natur",60327,"loon",76817
"4215","club",60239,"sick to death disco",78353
"4215","club",60239,"blue note",78111
"4215","club",60239,"blue note",78070
"4215","club",60239,"blue note",78069
"4215","club",60239,"blue note",78061
"4215","club",60239,"sick to death disco",77620
"4215","club",60239,"sick to death disco",77302
"4215","gig",60207,"mysteri jet",77953
"4215","gig",60207,"noisett",77850
"4215","gig",60207,"good shoe",77844
"4215","gig",60207,"mysteri jet",77751
"4215","gig",60207,"ponc",77683
"4215","gig",60207,"ponc",77681
"4351","dai_life",60811,"winter solsticedilo",77088
"4435","scienc",59943,"microscopi",77752
"4435","vacat",59946,"oregon coast",78055
"4435","vacat",59946,"lake pend",77875
"4435","vacat",59946,"philadelphia",77473
"4554","vacat",60116,"south dakota",77312
"4600","foreign travel",59948,"barcelona mai",77698
"4611","peopl",60708,"bounc",77039
"4717","event",60793,"seattl mai",78001
"4717","event",60793,"bonnaroo",77105
"4862","macro",60373,"flower",78473
"4862","macro",60373,"ant",78470
"4862","macro",60373,"fli",77468
"487","natur",60181,"butterfli",78243
"5023","studio",60759,"color project",78327
"5102","concert",59932,"fête de la musiqu",77284
"5147","place",60113,"delhi",78513
"5147","place",60113,"amsterdam",77881
"5147","place",60113,"seattl",77813
"5333","travel",60228,"rhode island",78576
"5466","lens",60412,"canon ef i usm",78029
"5466","lens",60412,"canon ef",78028
"5466","lens",60412,"canon ef usm",78027
"5466","lens",60412,"canon ef usm",78026
"5466","walk",60424,"visit to",78177
"5466","walk",60424,"shibuya",78132
"5466","walk",60424,"shibuya",77833
"5466","walk",60424,"shibuya",77765
"5466","walk",60424,"circl",77087
"5466","walk",60424,"tama river",77008
"5724","concert",60608,"eddi from ohio",77602
"5724","concert",60608,"xavier rudd",77551
"5724","concert",60608,"luce",77538
"5996","kid",60551,"mila",78370
"5996","kid",60551,"sarah",76768
"5996","scaveng hunt",60539,"junescaveng hunt",76936
"6550","event",60682,"sandi hook",78043
"6550","event",60682,"turtl back zoo",77864
"6729","letter",59910,"to z",77878
"6729","letter",59910,"to z",77782
"6729","letter",59910,"to z",77667
"6729","letter",59910,"to z",77486
"6729","letter",59910,"to z",77269
"6729","letter",59910,"cimetièr du alphabet",77239
"6729","mosaic",60750,"to z",77878
"6729","mosaic",60750,"to z",77782
"6729","mosaic",60750,"to z",77667
"6729","mosaic",60750,"to z",77486
"6729","mosaic",60750,"zero",77276
"6729","mosaic",60750,"to z",77269
"6729","mosaic",60750,"cimetièr du alphabet",77239
"6834","dragon boat",60544,"komodo dragon race",76804
"6993","travel",60227,"world trip",78116
"712","life",60791,"szili",77909
"712","life",60791,"betti szili",77268
"754","new york citi",60369,"nyc",76820
"91","place",60003,"venic",78054
"1507","pacif northwest",1824,"seattl",80473
"6984","travel",1361,"colorado",78846
"2846","natur",2960,"plant life",80151
"3082","person",2941,"home",79762
"3505","season",2093,"spring",80361
"3572","avian life",2765,"bird",79663
"3572","miscellan stuff",2792,"landscap",79665
"3572","plant life",2793,"flower",79666
"3576","amigo",3463,"moi",79885
"3576","natureza",3480,"flore",79884
"4427","czech republ",2721,"czech rep pragu",79033
"4427","czech republ",2721,"czech rep pragu",79030
"4427","famili_friend",2715,"me",79279
"4427","famili_friend",2715,"friend_famili",79051
"4427","fauna",2716,"jake",79280
"4427","flora",2743,"rose",79278
"4427","random travel",2719,"sri lanka",79334
"4427","random travel",2719,"new york citi",78629
"4427","summer vacat",2744,"new york citi",78629
"4431","famili",2788,"gener",79439
"5985","reflect",2953,"drop",78684
"6376","technic",3047,"gear",78973
"6376","technic",3047,"macro",78918
"6704","europ",3245,"pari",78863
"1589","seattl",4377,"skagit vallei",80169
"1589","seattl",4377,"melakwa lake",78955
"2038","famili",4673,"luke",80217
"2846","yum",5171,"food",80084
"3074","brooklyn botan garden",4858,"botan garden",79494
"3090","bird",5350,"duck",80356
"3090","bird",5350,"woodpeck",79784
"3679","thi_that",4549,"light",80385
"3679","thi_that",4549,"lamp",80385
"3943","england",4589,"dyrham park",78948
"3943","famili",4610,"easter egg hunt",80192
"4150","out",4796,"swansea",78931
"4944","japan",4342,"kyoto",79651
"4944","japan",4342,"miyajima",79621
"4944","japan",4342,"hiroshima",79620
"4944","south america",4316,"patagonia",79228
"4944","south america",4316,"bolivia",79063
"5765","hood",3847,"who",80414
"5966","critter",4418,"insect",80381
"6289","out_about",4708,"queen mari",78823
"6692","cidad",4061,"são thomé da letra",79810
"7072","mediterranean",4979,"barcelona",78963
"812","obsess",3960,"look glass",79704
"1269","animal",5668,"anim",79626
"1616","natur",6097,"flower",79518
"1616","natur",6097,"on water",78824
"1846","famili",5656,"pool",79744
"1846","famili",5656,"pearl harbor",79729
"1846","famili",5656,"hawaii",79728
"1846","famili",5656,"autograph",79726
"1846","famili",5656,"scout",79724
"1846","famili",5656,"christma card",79703
"1846","famili",5656,"holidai",79692
"1846","famili",5656,"tyler new",79415
"2846","fam",5852,"me",79176
"2874","natur relat",5723,"flora",79974
"2948","lens",5794,"ii",79109
"3917","natur",6106,"anim",79857
"3917","natur",6106,"zoo",78927
"3917","natur",6106,"aquarium",78894
"4570","sport",6895,"unc basketbal",79677
"562","peopl",7057,"me",78938
"648","peopl",7215,"goofy",79602
"648","peopl",7215,"basebal",79010
"648","place",7160,"texa countrysid",79707
"648","place",7160,"new orlean",79599
"648","thing",7216,"macro",79315
"959","new york",6558,"new york trip",80016
"959","north carolina",6486,"mountain trip",78957
"1310","pet",9236,"blue",79416
"1310","pet",9236,"arachnid",79414
"1310","pet",9236,"fluffi",79409
"1310","pet",9236,"amphibian",79386
"1310","pet",9236,"reptil",79385
"1310","pet",9236,"sophi",79225
"211","peopl",8443,"old photo",78674
"2297","best",7995,"explor",80174
"2582","famili",8639,"joi",78753
"2691","idea",8456,"attitud",79525
"3739","world travel",8117,"china",78926
"3777","pet",8699,"easter",80370
"3777","travel",9337,"arizona",79585
"3822","past",8696,"natur",79878
"3822","past",8696,"life",79877
"3822","past",8696,"food",79490
"3864","place",8465,"our garden",79622
"4175","cool stuff",7907,"misc",79418
"5759","misc",8077,"barn",79207
"5759","wildlif",8098,"hors",79206
"6553","amend",8259,"ral",79459
"6553","washington_dc",8200,"dupont circl",80447
"6553","washington_dc",8200,"dc",78992
"6692","pessoa",8372,"criança",79184
"6783","bird",8480,"wren",80074
"6783","bird",8480,"goldfinch",79865
"6850","hannov",9260,"monochrom",79520
"1150","place",9378,"from home",79382
"1883","travel",9654,"falkland",79731
"2210","insect",9560,"bee",79200
"2392","other set",11231,"aquarium",79544
"3090","anim",11093,"moos",79270
"3808","taiwan",10310,"kaohsiung",80457
"3967","black_white",9988,"face",80152
"3967","travel",9934,"morocco",79946
"5077","film",9420,"holga",78838
"5077","film",9420,"fishey lomo",78837
"5406","fauna",10509,"insect",78672
"5406","travel",10510,"kovalam",78951
"5844","natur world",11002,"arboretum",80470
"6609","canon powershot",9754,"scene",78653
"6609","canon powershot",9754,"scene",78652
"6609","canon powershot",9754,"dc",78649
"6802","everyth els",10411,"photographi",78805
"7101","japan",10522,"tokyo",80211
"1868","miscellan set",11791,"pennsylvania",79897
"2655","avian life",11962,"raptor",79295
"2885","portrait",12714,"model",79323
"3087","famili_friend",11245,"famili",79372
"3304","interest",12353,"flickr explor",80336
"3788","anim",13037,"popey",78883
"3907","artist",11628,"spring",80049
"3907","artist",11628,"amaz circl",79196
"3907","flickr",11673,"flickr toi",79105
"3907","natur",11669,"flower",79246
"3907","place",11678,"huddersfield",79929
"3907","place",11678,"newburi",79887
"3907","place",11678,"essex",79247
"3907","place",11678,"hampshir",79145
"524","start",12524,"la familia",80187
"5765","botan garden",12599,"huntington garden",80330
"5765","car",12596,"new york auto show",80110
"5765","travel",12693,"huntington garden",80330
"6153","travel",12432,"lago",80364
"6362","japan",12298,"mt fuji",79917
"6362","japan",12298,"yokohama",79388
"6709","famili",12817,"old famili photo",80419
"1465","derelict",14370,"decai",80334
"1465","detail",14369,"rust",79982
"1465","project",14365,"travel",80301
"1465","project",14365,"chair",79983
"1465","structur",14409,"window",80333
"1465","structur",14409,"architectur",80124
"1465","structur",14409,"door",79991
"1465","textur",14368,"linear",80332
"1465","textur",14368,"abstract",79429
"1661","odd_sod",13657,"arti farti",78833
"1905","floral",13921,"flower",80269
"2210","york citi",14477,"own favorit",78891
"2290","arizona",13234,"sedona",79848
"2290","zoo",13236,"okc zoo",78738
"2884","outdoorsi",13590,"mount diablo",79007
"2884","outdoorsi",13590,"kauai",78953
"2889","color",13134,"blue",78762
"2889","color",13134,"white",78761
"2889","color",13134,"red",78760
"2889","color",13134,"green",78759
"338","nara",14680,"peoni",79326
"4436","natur",14255,"scenic",79448
"4436","who?",14264,"shadow",78744
"4883","kyoto",14913,"kyoto holidai",78940
"6040","season",13517,"spring",79435
"6365","silli",13852,"random",78786
"6376","europ",13977,"brussel",78970
"6376","europ",13977,"bruge",78917
"6626","españa",14763,"madrid",79129
"857","showcas",14469,"favorit",78717
"866","paesaggi",13495,"landscap",80031
"2481","event",15115,"failur",79927
"2481","other",15032,"hdr",79913
"2606","fiesta",15520,"christma",80161
"2606","highlight",15562,"wallpap",80168
"2606","place",15561,"garachico",80160
"2606","place",15561,"icod de lo vino",80159
"2606","place",15561,"la gomera",78811
"2606","thing",15519,"flora",80166
"2606","thing",15519,"fauna",80163
"3284","holidai gather",15145,"easter",80041
"3630","festiv",15270,"bloemencorso",80131
"3923","flora_fauna",15064,"flower",79371
"4138","arti farti",15243,"hdr",79956
"4138","arti farti",15243,"your favourit",78821
"4138","event",15191,"brunel",80452
"4138","place",15245,"brunel",80452
"4660","peopl",15399,"face",79757
"518","season",15530,"spring",79674
"518","season",15530,"summer",78662
"5616","asia",16261,"china",79142
"5616","natur",16260,"flower",79016
"5863","place",15882,"netlei abbei",79150
"5863","thing",15883,"camera",79128
"5863","thing",15883,"music instrum",79127
"5945","random",16458,"flora",80218
"5945","random",16458,"insect",80186
"5945","random",16458,"misc",78994
"1618","anim",18005,"biz",79124
"2313","photo from",18016,"cantabria",80038
"2313","photo from",18016,"madrid",79619
"2859","natur",17938,"garden",79746
"2879","air",17388,"airplan",79035
"4142","fav",17074,"your fav",79948
"4926","flickr",18610,"flickr coincid",80480
"4942","photograph",17890,"rubi",79772
"5308","natur",17964,"flower",80149
"5428","humain",17173,"magali",80109
"5428","vill",17175,"pari",79618
"5600","environ",17164,"seasid",80262
"6319","other",17063,"beltan",79569
"6578","peopl",17058,"martin",80089
"751","famili",17554,"easter",80105
"751","famili",17554,"babi shower",78936
"1475","england",19466,"london",80311
"1692","citi",19336,"nyc",79973
"1692","citi",19336,"trondheim",79969
"1692","citi",19336,"bergen",78721
"1692","natur",19352,"flower",79975
"1809","experi",20414,"abstract",79795
"1809","experi",20414,"fantasi",78697
"1937","european travel",18874,"portug",79126
"1937","wildlif",18873,"moth",79756
"1937","wildlif",18873,"beetl",79488
"2155","california",19957,"san francisco",79589
"2226","natur",19566,"flower",80227
"2270","boxer",20043,"bella",80242
"2297","theme",19053,"flower",80173
"2297","theme",19053,"landscap",80172
"2297","theme",19053,"colour",80171
"2297","theme",19053,"line",80170
"2297","theme",19053,"express",80158
"2297","theme",19053,"children",80157
"2297","theme",19053,"light",80156
"2297","theme",19053,"sign",80155
"2297","theme",19053,"build",80154
"2297","theme",19053,"boat",79804
"2297","theme",19053,"water",79504
"2516","victoria",19675,"melbourn",79716
"2982","parti",20000,"queen dai",79670
"4862","etc",19526,"bird",79721
"5679","wildlif",19738,"flower",80063
"6177","famili",19998,"school",80495
"630","famili",19143,"tokyo",78912
"630","street photographi",19120,"peopl",78924
"6887","uk travel",19196,"sultan eleph",79276
"6887","uk travel",19196,"cambridg",78978
"1088","art",22011,"digit art",79292
"1476","miscellan",22357,"flower",79845
"1476","miscellan",22357,"favorit",79586
